time,Num arrivals,Queue length,Available agents,num_completed,total_wait,abandon,is_cycle_start,cycle
663,0,1,0,1.0,4.0,0.0,False,8
664,0,1,0,0.0,0.0,0.0,False,8
665,0,1,0,0.0,0.0,0.0,False,8
666,0,0,1,1.0,5.0,0.0,False,8
667,0,0,1,0.0,0.0,0.0,False,8
668,2,0,0,2.0,0.0,0.0,False,8
669,0,0,2,0.0,0.0,0.0,False,8
670,2,0,1,2.0,0.0,0.0,False,8
671,0,0,1,0.0,0.0,0.0,False,8
672,0,0,1,0.0,0.0,0.0,False,8
673,1,0,0,1.0,0.0,0.0,False,8
674,0,0,1,0.0,0.0,0.0,False,8
675,0,0,1,0.0,0.0,0.0,False,8
676,0,0,2,0.0,0.0,0.0,False,8
677,0,0,2,0.0,0.0,0.0,False,8
678,0,0,3,0.0,0.0,0.0,False,8
679,0,0,3,0.0,0.0,0.0,False,8
680,0,0,3,0.0,0.0,0.0,False,8
681,0,0,4,0.0,0.0,0.0,False,8
682,0,0,4,0.0,0.0,0.0,False,8
683,1,0,3,1.0,0.0,0.0,False,8
684,1,0,3,1.0,0.0,0.0,False,8
685,2,0,1,2.0,0.0,0.0,False,8
686,0,0,1,0.0,0.0,0.0,False,8
687,0,0,2,0.0,0.0,0.0,False,8
688,0,0,2,0.0,0.0,0.0,False,8
689,0,0,2,0.0,0.0,0.0,False,8
690,0,0,2,0.0,0.0,0.0,False,8
691,0,0,4,0.0,0.0,0.0,False,8
692,0,0,4,0.0,0.0,0.0,False,8
693,0,0,5,0.0,0.0,0.0,False,8
694,0,0,6,0.0,0.0,0.0,False,8
695,0,0,7,0.0,0.0,0.0,False,8
696,1,0,7,1.0,0.0,0.0,False,8
697,0,0,7,0.0,0.0,0.0,False,8
698,2,0,7,2.0,0.0,0.0,False,8
699,0,0,7,0.0,0.0,0.0,False,8
700,1,0,6,1.0,0.0,0.0,False,8
701,0,0,7,0.0,0.0,0.0,False,8
702,0,0,8,0.0,0.0,0.0,False,8
703,1,0,7,1.0,0.0,0.0,False,8
704,0,0,7,0.0,0.0,0.0,False,8
705,1,0,6,1.0,0.0,0.0,False,8
706,0,0,7,0.0,0.0,0.0,False,8
707,0,0,7,0.0,0.0,0.0,False,8
708,2,0,5,2.0,0.0,0.0,False,8
709,1,0,4,1.0,0.0,0.0,False,8
710,0,0,4,0.0,0.0,0.0,False,8
711,1,0,3,1.0,0.0,0.0,False,8
712,1,0,2,1.0,0.0,0.0,False,8
713,0,0,3,0.0,0.0,0.0,False,8
714,1,0,3,1.0,0.0,0.0,False,8
715,0,0,3,0.0,0.0,0.0,False,8
716,0,0,3,0.0,0.0,0.0,False,8
717,1,0,4,1.0,0.0,0.0,False,8
718,0,0,4,0.0,0.0,0.0,False,8
719,0,0,5,0.0,0.0,0.0,False,8
720,0,0,5,0.0,0.0,0.0,False,8
721,0,0,5,0.0,0.0,0.0,False,8
722,0,0,5,0.0,0.0,0.0,False,8
723,0,0,5,0.0,0.0,0.0,False,8
724,0,0,5,0.0,0.0,0.0,False,8
725,0,0,5,0.0,0.0,0.0,False,8
726,0,0,5,0.0,0.0,0.0,False,8
727,0,0,5,0.0,0.0,0.0,False,8
728,1,0,4,1.0,0.0,0.0,False,8
729,0,0,5,0.0,0.0,0.0,False,8
730,0,0,5,0.0,0.0,0.0,False,8
731,0,0,5,0.0,0.0,0.0,False,8
732,1,0,4,1.0,0.0,0.0,False,8
733,1,0,3,1.0,0.0,0.0,False,8
734,0,0,3,0.0,0.0,0.0,False,8
735,0,0,3,0.0,0.0,0.0,False,8
736,1,0,2,1.0,0.0,0.0,False,8
737,0,0,2,0.0,0.0,0.0,False,8
738,0,0,2,0.0,0.0,0.0,False,8
739,0,0,2,0.0,0.0,0.0,False,8
740,0,0,2,0.0,0.0,0.0,False,8
741,0,0,3,0.0,0.0,0.0,False,8
742,0,0,3,0.0,0.0,0.0,False,8
743,1,0,2,1.0,0.0,0.0,False,8
744,0,0,2,0.0,0.0,0.0,False,8
745,0,0,2,0.0,0.0,0.0,False,8
746,0,0,2,0.0,0.0,0.0,False,8
747,0,0,2,0.0,0.0,0.0,False,8
748,0,0,2,0.0,0.0,0.0,False,8
749,0,0,3,0.0,0.0,0.0,False,8
750,0,0,4,0.0,0.0,0.0,False,8
751,0,0,4,0.0,0.0,0.0,False,8
752,1,0,3,1.0,0.0,0.0,False,8
753,0,0,4,0.0,0.0,0.0,False,8
754,0,0,4,0.0,0.0,0.0,False,8
755,1,0,3,1.0,0.0,0.0,False,8
756,0,0,3,0.0,0.0,0.0,False,8
757,0,0,3,0.0,0.0,0.0,False,8
758,0,0,4,0.0,0.0,0.0,False,8
759,0,0,4,0.0,0.0,0.0,False,8
760,0,0,4,0.0,0.0,0.0,False,8
761,0,0,4,0.0,0.0,0.0,False,8
762,0,0,5,0.0,0.0,0.0,False,8
763,3,0,3,3.0,0.0,0.0,False,8
764,1,0,2,1.0,0.0,0.0,False,8
765,0,0,3,0.0,0.0,0.0,False,8
766,0,0,3,0.0,0.0,0.0,False,8
767,1,0,2,1.0,0.0,0.0,False,8
768,0,0,2,0.0,0.0,0.0,False,8
769,0,0,2,0.0,0.0,0.0,False,8
770,0,0,2,0.0,0.0,0.0,False,8
771,0,0,2,0.0,0.0,0.0,False,8
772,0,0,2,0.0,0.0,0.0,False,8
773,0,0,2,0.0,0.0,0.0,False,8
774,0,0,2,0.0,0.0,0.0,False,8
775,0,0,2,0.0,0.0,0.0,False,8
776,0,0,2,0.0,0.0,0.0,False,8
777,0,0,2,0.0,0.0,0.0,False,8
778,1,0,1,1.0,0.0,0.0,False,8
779,0,0,1,0.0,0.0,0.0,False,8
780,0,0,2,0.0,0.0,0.0,False,8
781,0,0,3,0.0,0.0,0.0,False,8
782,0,0,3,0.0,0.0,0.0,False,8
783,1,0,2,1.0,0.0,0.0,False,8
784,0,0,2,0.0,0.0,0.0,False,8
785,2,0,0,2.0,0.0,0.0,False,8
786,0,0,0,0.0,0.0,0.0,True,9
787,0,0,0,0.0,0.0,0.0,False,9
788,0,0,1,0.0,0.0,0.0,False,9
789,0,0,1,0.0,0.0,0.0,False,9
790,0,0,2,0.0,0.0,0.0,False,9
791,1,0,1,1.0,0.0,0.0,False,9
792,0,0,2,0.0,0.0,0.0,False,9
793,0,0,2,0.0,0.0,0.0,False,9
794,0,0,2,0.0,0.0,0.0,False,9
795,0,0,2,0.0,0.0,0.0,False,9
796,0,0,3,0.0,0.0,0.0,False,9
797,0,0,3,0.0,0.0,0.0,False,9
798,0,0,3,0.0,0.0,0.0,False,9
799,0,0,3,0.0,0.0,0.0,False,9
800,0,0,3,0.0,0.0,0.0,False,9
801,0,0,4,0.0,0.0,0.0,False,9
802,0,0,4,0.0,0.0,0.0,False,9
803,0,0,4,0.0,0.0,0.0,False,9
804,0,0,4,0.0,0.0,0.0,False,9
805,0,0,4,0.0,0.0,0.0,False,9
806,0,0,4,0.0,0.0,0.0,False,9
807,0,0,4,0.0,0.0,0.0,False,9
808,1,0,3,1.0,0.0,0.0,False,9
809,0,0,3,0.0,0.0,0.0,False,9
810,0,0,3,0.0,0.0,0.0,False,9
811,0,0,3,0.0,0.0,0.0,False,9
812,1,0,2,1.0,0.0,0.0,False,9
813,0,0,2,0.0,0.0,0.0,False,9
814,0,0,2,0.0,0.0,0.0,False,9
815,0,0,2,0.0,0.0,0.0,False,9
816,0,0,3,0.0,0.0,0.0,False,9
817,0,0,3,0.0,0.0,0.0,False,9
818,1,0,2,1.0,0.0,0.0,False,9
819,0,0,2,0.0,0.0,0.0,False,9
820,1,0,2,1.0,0.0,0.0,False,9
821,0,0,2,0.0,0.0,0.0,False,9
822,0,0,2,0.0,0.0,0.0,False,9
823,0,0,2,0.0,0.0,0.0,False,9
824,0,0,2,0.0,0.0,0.0,False,9
825,0,0,3,0.0,0.0,0.0,False,9
826,0,0,3,0.0,0.0,0.0,False,9
827,0,0,3,0.0,0.0,0.0,False,9
828,0,0,4,0.0,0.0,0.0,False,9
829,1,0,3,1.0,0.0,0.0,False,9
830,1,0,2,1.0,0.0,0.0,False,9
831,0,0,3,0.0,0.0,0.0,False,9
832,0,0,3,0.0,0.0,0.0,False,9
833,2,0,1,2.0,0.0,0.0,False,9
834,0,0,1,0.0,0.0,0.0,False,9
835,0,0,2,0.0,0.0,0.0,False,9
836,1,0,1,1.0,0.0,0.0,False,9
837,0,0,2,0.0,0.0,0.0,False,9
838,1,0,1,1.0,0.0,0.0,False,9
839,0,0,2,0.0,0.0,0.0,False,9
840,1,0,2,1.0,0.0,0.0,False,9
841,0,0,2,0.0,0.0,0.0,False,9
842,0,0,2,0.0,0.0,0.0,False,9
843,0,0,3,0.0,0.0,0.0,False,9
844,0,0,3,0.0,0.0,0.0,False,9
845,0,0,3,0.0,0.0,0.0,False,9
846,3,0,0,3.0,0.0,0.0,False,9
847,0,0,0,0.0,0.0,0.0,True,10
848,0,0,0,0.0,0.0,0.0,False,10
849,0,0,0,0.0,0.0,0.0,False,10
850,3,0,0,3.0,0.0,0.0,False,10
851,1,1,0,0.0,0.0,0.0,False,10
852,0,1,0,0.0,0.0,0.0,False,10
853,0,1,0,0.0,0.0,0.0,False,10
854,0,1,0,0.0,0.0,0.0,False,10
855,0,1,0,0.0,0.0,0.0,False,10
856,0,1,0,0.0,0.0,0.0,False,10
857,0,1,0,0.0,0.0,0.0,False,10
858,1,2,0,0.0,0.0,0.0,False,10
859,1,3,0,0.0,0.0,0.0,False,10
860,0,3,0,0.0,0.0,0.0,False,10
861,1,3,0,1.0,10.0,0.0,False,10
862,0,3,0,0.0,0.0,0.0,False,10
863,0,2,0,1.0,5.0,0.0,False,10
864,0,2,0,0.0,0.0,0.0,False,10
865,0,2,0,0.0,0.0,0.0,False,10
866,1,2,0,1.0,7.0,0.0,False,10
867,0,2,0,0.0,0.0,0.0,False,10
868,0,1,0,1.0,7.0,0.0,False,10
869,0,1,0,0.0,0.0,0.0,False,10
870,0,1,0,0.0,0.0,0.0,False,10
871,0,1,0,0.0,0.0,0.0,False,10
872,1,2,0,0.0,0.0,0.0,False,10
873,0,2,0,0.0,0.0,0.0,False,10
874,0,2,0,0.0,0.0,0.0,False,10
875,0,2,0,0.0,0.0,0.0,False,10
876,0,2,0,0.0,0.0,0.0,False,10
877,0,2,0,0.0,0.0,0.0,False,10
878,0,2,0,0.0,0.0,0.0,False,10
879,0,2,0,0.0,0.0,0.0,False,10
880,1,3,0,0.0,0.0,0.0,False,10
881,0,2,0,1.0,15.0,0.0,False,10
882,1,2,0,1.0,2.0,1.0,False,10
883,0,1,0,1.0,11.0,0.0,False,10
884,1,1,0,1.0,2.0,0.0,False,10
885,0,1,0,0.0,0.0,0.0,False,10
886,1,2,0,0.0,0.0,0.0,False,10
887,0,2,0,0.0,0.0,0.0,False,10
888,0,2,0,0.0,0.0,0.0,False,10
889,1,2,0,1.0,5.0,0.0,False,10
890,5,7,0,0.0,0.0,0.0,False,10
891,0,7,0,0.0,0.0,0.0,False,10
892,0,6,0,1.0,6.0,0.0,False,10
893,1,7,0,0.0,0.0,0.0,False,10
894,1,6,0,2.0,9.0,1.0,False,10
895,0,6,0,0.0,0.0,0.0,False,10
896,0,6,0,0.0,0.0,0.0,False,10
897,0,5,0,1.0,7.0,0.0,False,10
898,0,5,0,0.0,0.0,0.0,False,10
899,0,4,0,1.0,9.0,0.0,False,10
900,0,4,0,0.0,0.0,0.0,False,10
901,1,5,0,0.0,0.0,0.0,False,10
902,2,7,0,0.0,0.0,0.0,False,10
903,1,7,0,1.0,13.0,0.0,False,10
904,3,10,0,0.0,0.0,0.0,False,10
905,0,10,0,0.0,0.0,0.0,False,10
906,1,11,0,0.0,0.0,0.0,False,10
907,1,12,0,0.0,0.0,0.0,False,10
908,1,13,0,0.0,0.0,0.0,False,10
909,0,13,0,0.0,0.0,0.0,False,10
910,1,13,0,1.0,20.0,0.0,False,10
911,0,13,0,0.0,0.0,0.0,False,10
912,0,13,0,0.0,0.0,0.0,False,10
913,0,13,0,0.0,0.0,0.0,False,10
914,1,13,0,1.0,21.0,0.0,False,10
915,0,13,0,0.0,0.0,0.0,False,10
916,0,13,0,0.0,0.0,0.0,False,10
917,0,11,0,2.0,39.0,0.0,False,10
918,0,11,0,0.0,0.0,0.0,False,10
919,1,12,0,0.0,0.0,0.0,False,10
920,0,12,0,0.0,0.0,0.0,False,10
921,0,12,0,0.0,0.0,0.0,False,10
922,0,12,0,0.0,0.0,0.0,False,10
923,0,12,0,0.0,0.0,0.0,False,10
924,0,12,0,0.0,0.0,0.0,False,10
925,0,12,0,0.0,0.0,0.0,False,10
926,0,12,0,0.0,0.0,0.0,False,10
927,2,14,0,0.0,0.0,0.0,False,10
928,1,14,0,1.0,26.0,0.0,False,10
929,0,14,0,0.0,0.0,0.0,False,10
930,0,14,0,0.0,0.0,0.0,False,10
931,0,14,0,0.0,0.0,0.0,False,10
932,0,13,0,1.0,30.0,0.0,False,10
933,1,12,0,2.0,59.0,0.0,False,10
934,1,13,0,0.0,0.0,0.0,False,10
935,0,12,0,1.0,31.0,0.0,False,10
936,0,12,0,0.0,0.0,0.0,False,10
937,1,12,0,1.0,33.0,0.0,False,10
938,0,11,0,1.0,32.0,0.0,False,10
939,1,12,0,0.0,0.0,0.0,False,10
940,1,11,0,2.0,65.0,0.0,False,10
941,0,11,0,0.0,0.0,0.0,False,10
942,0,11,0,0.0,0.0,0.0,False,10
943,0,11,0,0.0,0.0,0.0,False,10
944,1,11,0,1.0,34.0,0.0,False,10
945,0,10,0,1.0,31.0,0.0,False,10
946,1,11,0,0.0,0.0,0.0,False,10
947,0,11,0,0.0,0.0,0.0,False,10
948,1,12,0,0.0,0.0,0.0,False,10
949,1,13,0,0.0,0.0,0.0,False,10
950,1,14,0,0.0,0.0,0.0,False,10
951,2,16,0,0.0,0.0,0.0,False,10
952,1,15,0,2.0,58.0,0.0,False,10
953,1,16,0,0.0,0.0,0.0,False,10
954,0,15,0,1.0,27.0,0.0,False,10
955,0,15,0,0.0,0.0,0.0,False,10
956,0,13,0,2.0,38.0,1.0,False,10
957,0,12,0,1.0,24.0,0.0,False,10
958,0,12,0,0.0,0.0,0.0,False,10
959,0,12,0,0.0,0.0,0.0,False,10
960,1,13,0,0.0,0.0,0.0,False,10
961,0,13,0,0.0,0.0,0.0,False,10
962,2,15,0,0.0,0.0,0.0,False,10
963,0,15,0,0.0,0.0,0.0,False,10
964,1,15,0,1.0,30.0,0.0,False,10
965,0,13,0,2.0,54.0,0.0,False,10
966,0,13,0,0.0,0.0,0.0,False,10
967,1,14,0,0.0,0.0,0.0,False,10
968,1,15,0,0.0,0.0,0.0,False,10
969,1,15,0,1.0,29.0,0.0,False,10
970,0,15,0,0.0,0.0,0.0,False,10
971,0,15,0,0.0,0.0,0.0,False,10
972,1,16,0,0.0,0.0,0.0,False,10
973,1,17,0,0.0,0.0,0.0,False,10
974,0,17,0,0.0,0.0,0.0,False,10
975,0,16,0,1.0,31.0,0.0,False,10
976,0,15,0,1.0,28.0,0.0,False,10
977,0,15,0,0.0,0.0,0.0,False,10
978,0,15,0,0.0,0.0,0.0,False,10
979,0,15,0,0.0,0.0,0.0,False,10
980,0,15,0,0.0,0.0,0.0,False,10
981,0,15,0,0.0,0.0,0.0,False,10
982,0,15,0,0.0,0.0,0.0,False,10
983,0,15,0,0.0,0.0,0.0,False,10
984,0,15,0,0.0,0.0,0.0,False,10
985,0,15,0,0.0,0.0,0.0,False,10
986,3,17,0,1.0,37.0,0.0,False,10
987,1,18,0,0.0,0.0,0.0,False,10
988,1,18,0,1.0,38.0,0.0,False,10
989,1,19,0,0.0,0.0,0.0,False,10
990,0,18,0,1.0,39.0,0.0,False,10
991,0,18,0,0.0,0.0,0.0,False,10
992,0,18,0,0.0,0.0,0.0,False,10
993,0,18,0,0.0,0.0,0.0,False,10
994,0,18,0,0.0,0.0,0.0,False,10
995,0,18,0,0.0,0.0,0.0,False,10
996,1,18,0,1.0,10.0,1.0,False,10
997,0,18,0,0.0,0.0,0.0,False,10
998,1,19,0,0.0,0.0,0.0,False,10
999,0,19,0,0.0,0.0,0.0,False,10
1000,1,20,0,0.0,0.0,0.0,False,10
1001,0,20,0,0.0,0.0,0.0,False,10
1002,0,19,0,1.0,40.0,1.0,False,10
1003,0,19,0,0.0,0.0,0.0,False,10
1004,0,19,0,0.0,0.0,0.0,False,10
1005,0,18,0,1.0,54.0,0.0,False,10
1006,0,18,0,0.0,0.0,0.0,False,10
1007,0,18,0,0.0,0.0,0.0,False,10
1008,0,18,0,0.0,0.0,0.0,False,10
1009,0,18,0,0.0,0.0,0.0,False,10
1010,0,16,0,2.0,115.0,0.0,False,10
1011,0,16,0,0.0,0.0,0.0,False,10
1012,1,17,0,0.0,0.0,0.0,False,10
1013,0,17,0,0.0,0.0,0.0,False,10
1014,0,16,0,1.0,54.0,0.0,False,10
1015,0,16,0,0.0,0.0,0.0,False,10
1016,0,15,0,1.0,54.0,0.0,False,10
1017,0,15,0,0.0,0.0,0.0,False,10
1018,1,14,0,2.0,105.0,0.0,False,10
1019,1,15,0,0.0,0.0,0.0,False,10
1020,0,13,0,2.0,103.0,0.0,False,10
1021,1,14,0,0.0,0.0,0.0,False,10
1022,0,13,0,1.0,50.0,0.0,False,10
1023,0,12,0,1.0,50.0,0.0,False,10
1024,0,12,0,0.0,0.0,0.0,False,10
1025,1,12,0,1.0,39.0,0.0,False,10
1026,0,11,0,1.0,40.0,0.0,False,10
1027,2,13,0,0.0,0.0,0.0,False,10
1028,0,13,0,0.0,0.0,0.0,False,10
1029,0,12,0,1.0,42.0,0.0,False,10
1030,1,12,0,1.0,42.0,0.0,False,10
1031,0,12,0,0.0,0.0,0.0,False,10
1032,0,12,0,0.0,0.0,0.0,False,10
1033,1,13,0,0.0,0.0,0.0,False,10
1034,0,13,0,0.0,0.0,0.0,False,10
1035,1,13,0,1.0,46.0,0.0,False,10
1036,0,13,0,0.0,0.0,0.0,False,10
1037,1,14,0,0.0,0.0,0.0,False,10
1038,3,16,0,1.0,42.0,0.0,False,10
1039,0,16,0,0.0,0.0,0.0,False,10
1040,0,16,0,0.0,0.0,0.0,False,10
1041,0,16,0,0.0,0.0,0.0,False,10
1042,0,15,0,1.0,44.0,0.0,False,10
1043,0,15,0,0.0,0.0,0.0,False,10
1044,0,15,0,0.0,0.0,0.0,False,10
1045,0,14,0,1.0,45.0,0.0,False,10
1046,0,14,0,0.0,0.0,0.0,False,10
1047,0,13,0,1.0,35.0,0.0,False,10
1048,0,12,0,1.0,30.0,0.0,False,10
1049,0,12,0,0.0,0.0,0.0,False,10
1050,0,12,0,0.0,0.0,0.0,False,10
1051,0,12,0,0.0,0.0,0.0,False,10
1052,1,11,0,2.0,64.0,0.0,False,10
1053,0,11,0,0.0,0.0,0.0,False,10
1054,0,11,0,0.0,0.0,0.0,False,10
1055,1,12,0,0.0,0.0,0.0,False,10
1056,1,13,0,0.0,0.0,0.0,False,10
1057,0,13,0,0.0,0.0,0.0,False,10
1058,0,13,0,0.0,0.0,0.0,False,10
1059,0,12,0,1.0,34.0,0.0,False,10
1060,0,11,0,1.0,33.0,0.0,False,10
1061,0,11,0,0.0,0.0,0.0,False,10
1062,0,10,0,1.0,35.0,0.0,False,10
1063,0,10,0,0.0,0.0,0.0,False,10
1064,1,11,0,0.0,0.0,0.0,False,10
1065,0,10,0,1.0,35.0,0.0,False,10
1066,0,10,0,0.0,0.0,0.0,False,10
1067,0,9,0,1.0,34.0,0.0,False,10
1068,2,11,0,0.0,0.0,0.0,False,10
1069,0,10,0,1.0,34.0,0.0,False,10
1070,0,8,0,2.0,35.0,1.0,False,10
1071,0,8,0,0.0,0.0,0.0,False,10
1072,2,10,0,0.0,0.0,0.0,False,10
1073,0,10,0,0.0,0.0,0.0,False,10
1074,0,10,0,0.0,0.0,0.0,False,10
1075,0,10,0,0.0,0.0,0.0,False,10
1076,0,9,0,1.0,38.0,0.0,False,10
1077,1,10,0,0.0,0.0,0.0,False,10
1078,1,11,0,0.0,0.0,0.0,False,10
1079,1,11,0,1.0,41.0,0.0,False,10
1080,0,11,0,0.0,0.0,0.0,False,10
1081,0,11,0,0.0,0.0,0.0,False,10
1082,0,11,0,0.0,0.0,0.0,False,10
1083,0,11,0,0.0,0.0,0.0,False,10
1084,1,11,0,1.0,46.0,0.0,False,10
1085,0,11,0,0.0,0.0,0.0,False,10
1086,1,11,0,1.0,34.0,0.0,False,10
1087,0,10,0,1.0,32.0,0.0,False,10
1088,0,10,0,0.0,0.0,0.0,False,10
1089,0,10,0,0.0,0.0,0.0,False,10
1090,0,9,0,1.0,34.0,0.0,False,10
1091,0,9,0,0.0,0.0,0.0,False,10
1092,1,9,0,1.0,28.0,0.0,False,10
1093,1,9,0,1.0,25.0,0.0,False,10
1094,1,10,0,0.0,0.0,0.0,False,10
1095,0,9,0,1.0,23.0,0.0,False,10
1096,1,10,0,0.0,0.0,0.0,False,10
1097,0,10,0,0.0,0.0,0.0,False,10
1098,0,9,0,1.0,26.0,0.0,False,10
1099,0,7,0,2.0,43.0,0.0,False,10
1100,0,7,0,0.0,0.0,0.0,False,10
1101,0,6,0,1.0,22.0,0.0,False,10
1102,0,6,0,0.0,0.0,0.0,False,10
1103,2,7,0,1.0,19.0,0.0,False,10
1104,0,7,0,0.0,0.0,0.0,False,10
1105,0,7,0,0.0,0.0,0.0,False,10
1106,0,6,0,1.0,20.0,0.0,False,10
1107,0,6,0,0.0,0.0,0.0,False,10
1108,0,5,0,1.0,16.0,0.0,False,10
1109,0,5,0,0.0,0.0,0.0,False,10
1110,0,5,0,0.0,0.0,0.0,False,10
1111,1,6,0,0.0,0.0,0.0,False,10
1112,0,5,0,1.0,19.0,0.0,False,10
1113,0,5,0,0.0,0.0,0.0,False,10
1114,0,5,0,0.0,0.0,0.0,False,10
1115,0,5,0,0.0,0.0,0.0,False,10
1116,1,5,0,1.0,22.0,0.0,False,10
1117,0,3,0,2.0,35.0,0.0,False,10
1118,1,4,0,0.0,0.0,0.0,False,10
1119,1,5,0,0.0,0.0,0.0,False,10
1120,1,6,0,0.0,0.0,0.0,False,10
1121,0,5,0,1.0,18.0,0.0,False,10
1122,0,4,0,1.0,11.0,0.0,False,10
1123,0,4,0,0.0,0.0,0.0,False,10
1124,1,5,0,0.0,0.0,0.0,False,10
1125,0,5,0,0.0,0.0,0.0,False,10
1126,0,5,0,0.0,0.0,0.0,False,10
1127,0,4,0,1.0,11.0,0.0,False,10
1128,1,5,0,0.0,0.0,0.0,False,10
1129,1,6,0,0.0,0.0,0.0,False,10
1130,0,6,0,0.0,0.0,0.0,False,10
1131,0,6,0,0.0,0.0,0.0,False,10
1132,0,6,0,0.0,0.0,0.0,False,10
1133,0,6,0,0.0,0.0,0.0,False,10
1134,2,7,0,1.0,16.0,0.0,False,10
1135,0,6,0,1.0,16.0,0.0,False,10
1136,0,6,0,0.0,0.0,0.0,False,10
1137,0,6,0,0.0,0.0,0.0,False,10
1138,0,6,0,0.0,0.0,0.0,False,10
1139,0,6,0,0.0,0.0,0.0,False,10
1140,1,7,0,0.0,0.0,0.0,False,10
1141,0,7,0,0.0,0.0,0.0,False,10
1142,0,7,0,0.0,0.0,0.0,False,10
1143,0,5,0,2.0,42.0,0.0,False,10
1144,0,5,0,0.0,0.0,0.0,False,10
1145,1,6,0,0.0,0.0,0.0,False,10
1146,0,5,0,1.0,1.0,1.0,False,10
1147,0,4,0,1.0,19.0,0.0,False,10
1148,0,3,0,1.0,19.0,0.0,False,10
1149,1,4,0,0.0,0.0,0.0,False,10
1150,0,4,0,0.0,0.0,0.0,False,10
1151,0,4,0,0.0,0.0,0.0,False,10
1152,0,4,0,0.0,0.0,0.0,False,10
1153,1,4,0,1.0,19.0,0.0,False,10
1154,0,4,0,0.0,0.0,0.0,False,10
1155,1,5,0,0.0,0.0,0.0,False,10
1156,1,6,0,0.0,0.0,0.0,False,10
1157,1,7,0,0.0,0.0,0.0,False,10
1158,0,7,0,0.0,0.0,0.0,False,10
1159,0,6,0,1.0,25.0,0.0,False,10
1160,0,6,0,0.0,0.0,0.0,False,10
1161,0,5,0,1.0,21.0,0.0,False,10
1162,0,5,0,0.0,0.0,0.0,False,10
1163,0,5,0,0.0,0.0,0.0,False,10
1164,1,5,0,1.0,15.0,0.0,False,10
1165,0,5,0,0.0,0.0,0.0,False,10
1166,2,7,0,0.0,0.0,0.0,False,10
1167,0,6,0,1.0,14.0,0.0,False,10
1168,0,6,0,0.0,0.0,0.0,False,10
1169,1,7,0,0.0,0.0,0.0,False,10
1170,0,7,0,0.0,0.0,0.0,False,10
1171,0,7,0,0.0,0.0,0.0,False,10
1172,2,8,0,1.0,17.0,0.0,False,10
1173,0,7,0,1.0,17.0,0.0,False,10
1174,0,7,0,0.0,0.0,0.0,False,10
1175,0,7,0,0.0,0.0,0.0,False,10
1176,0,5,0,2.0,31.0,0.0,False,10
1177,0,5,0,0.0,0.0,0.0,False,10
1178,1,6,0,0.0,0.0,0.0,False,10
1179,0,5,0,1.0,13.0,0.0,False,10
1180,0,4,0,1.0,14.0,0.0,False,10
1181,0,4,0,0.0,0.0,0.0,False,10
1182,1,5,0,0.0,0.0,0.0,False,10
1183,0,5,0,0.0,0.0,0.0,False,10
1184,0,5,0,0.0,0.0,0.0,False,10
1185,1,4,0,2.0,29.0,0.0,False,10
1186,0,4,0,0.0,0.0,0.0,False,10
1187,1,5,0,0.0,0.0,0.0,False,10
1188,0,5,0,0.0,0.0,0.0,False,10
1189,0,5,0,0.0,0.0,0.0,False,10
1190,0,4,0,1.0,18.0,0.0,False,10
1191,0,4,0,0.0,0.0,0.0,False,10
1192,0,4,0,0.0,0.0,0.0,False,10
1193,0,4,0,0.0,0.0,0.0,False,10
1194,0,3,0,1.0,16.0,0.0,False,10
1195,1,4,0,0.0,0.0,0.0,False,10
1196,0,4,0,0.0,0.0,0.0,False,10
1197,0,4,0,0.0,0.0,0.0,False,10
1198,0,4,0,0.0,0.0,0.0,False,10
1199,0,4,0,0.0,0.0,0.0,False,10
1200,0,4,0,0.0,0.0,0.0,False,10
1201,0,4,0,0.0,0.0,0.0,False,10
1202,0,4,0,0.0,0.0,0.0,False,10
1203,0,4,0,0.0,0.0,0.0,False,10
1204,0,3,0,1.0,22.0,0.0,False,10
1205,0,2,0,1.0,20.0,0.0,False,10
1206,0,2,0,0.0,0.0,0.0,False,10
1207,0,2,0,0.0,0.0,0.0,False,10
1208,1,3,0,0.0,0.0,0.0,False,10
1209,0,2,0,1.0,22.0,0.0,False,10
1210,0,1,0,1.0,15.0,0.0,False,10
1211,0,1,0,0.0,0.0,0.0,False,10
1212,0,0,0,1.0,4.0,0.0,False,10
1213,0,0,0,0.0,0.0,0.0,True,11
1214,0,0,0,0.0,0.0,0.0,False,11
1215,0,0,0,0.0,0.0,0.0,False,11
1216,1,0,0,1.0,0.0,0.0,False,11
1217,0,0,1,0.0,0.0,0.0,False,11
1218,1,0,0,1.0,0.0,0.0,False,11
1219,2,2,0,0.0,0.0,0.0,False,11
1220,1,3,0,0.0,0.0,0.0,False,11
1221,0,3,0,0.0,0.0,0.0,False,11
1222,1,4,0,0.0,0.0,0.0,False,11
1223,0,3,0,1.0,4.0,0.0,False,11
1224,1,4,0,0.0,0.0,0.0,False,11
1225,1,5,0,0.0,0.0,0.0,False,11
1226,1,4,0,2.0,13.0,0.0,False,11
1227,0,4,0,0.0,0.0,0.0,False,11
1228,0,4,0,0.0,0.0,0.0,False,11
1229,0,3,0,1.0,7.0,0.0,False,11
1230,2,5,0,0.0,0.0,0.0,False,11
1231,1,6,0,0.0,0.0,0.0,False,11
1232,0,6,0,0.0,0.0,0.0,False,11
1233,1,7,0,0.0,0.0,0.0,False,11
